Team,BGR,,Team,KAERI,,Team,NARI,,Team,NWMO,,Team,SSM-UU,,Team,SURAO,,Team,CNSC
Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture,,Problem,4-Fracture 
Section,5.2.4,,Section,5.2.4,,Section,5.2.4,,Section,5.2.4,,Section,5.2.4,,Section,5.2.4,,Section,5.2.4
Sim ID,4BGR-DA,,Sim ID,4KAERI-DA,,Sim ID,4NARI-EP,,Sim ID,4NWMO-DA,,Sim ID,4SSM-UU-DA,,Sim ID,4SURAO-EA,,Sim ID,4CNSC-DA
Approach,DFN ADE,,Approach,DFN,,Approach,ECPM & Particle tracking,,Approach,DFN ADE (COMSOL),,Approach,DFN,,Approach,CPM with zero matrix porosity,,Approach,With COMSOL ver 6.0
,,,,,,,,,,,,,,,,,,conservative,
Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj,,Time [y],Tracer Cum_M_inj_out/Cum_M_inj
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.03E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.04E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.05E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.06E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.07E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.34E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.08E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.09E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.10E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.11E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.12E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.13E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.35E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.14E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.15E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.16E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.17E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.18E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.19E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.36E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.20E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.21E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.22E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.23E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.24E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.25E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.37E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.26E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.27E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.28E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.29E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.30E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.31E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.38E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.32E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.33E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.34E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.35E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.36E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.37E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.39E+00,8.38E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.39E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.40E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.41E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.42E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.43E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.44E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.44E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.44E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.44E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.44E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.44E-01,,,,,,,,,,,,
,,,,,,1.40E+00,8.44E-01,,,,,,,,,,,,
